time,gFx,gFy,gFz,TgF
90.931420819,0.0327,-0.0106,1.0389,1.039
90.937835165,0.0426,0.0133,1.0437,1.045
90.947903435,0.0577,0.0263,1.0600,1.062
90.958018973,0.0401,-0.0054,1.0304,1.031
90.967893358,0.0220,-0.0233,1.0214,1.022
90.978232319,0.0254,-0.0307,1.0290,1.030
90.988016473,0.0304,-0.0062,1.0250,1.025
91.002552281,0.0379,0.0072,1.0224,1.023
91.008090242,0.0518,0.0227,1.0283,1.030
91.037674281,0.0387,-0.0125,1.0272,1.028
91.038887358,0.0309,-0.0220,1.0219,1.023
91.039608704,0.0353,-0.0288,1.0372,1.038
91.048757242,0.0342,0.0001,1.0255,1.026
91.057864011,0.0454,0.0106,1.0383,1.039
91.067771281,0.0489,0.0171,1.0346,1.036
91.077642935,0.0374,-0.0158,1.0283,1.029
91.087819358,0.0382,-0.0210,1.0324,1.033
91.098590088,0.0253,-0.0286,1.0142,1.015
91.107966396,0.0265,-0.0054,0.9997,1.000
91.122149088,0.0358,0.0103,1.0219,1.023
91.129684242,0.0424,0.0114,1.0289,1.030
91.137861434,0.0342,-0.0165,1.0365,1.037
91.147750588,0.0318,-0.0230,1.0329,1.034
91.15788355,0.0353,-0.0186,1.0374,1.038
91.167815127,0.0347,0.0044,1.0250,1.026
91.178018281,0.0412,0.0154,1.0232,1.024
91.188071819,0.0489,0.0083,1.0312,1.032
91.201319281,0.0357,-0.0226,1.0348,1.036
91.208170088,0.0210,-0.0308,1.0126,1.013
91.228520127,0.0211,-0.0215,1.0195,1.020
91.229692857,0.0324,0.0051,1.0236,1.024
91.237955819,0.0380,0.0155,1.0142,1.015
91.248087511,0.0369,-0.0013,1.0211,1.022
91.257965742,0.0238,-0.0242,1.0192,1.020
91.268083781,0.0176,-0.0348,1.0207,1.021
91.279010242,0.0257,-0.0090,1.0084,1.009
91.288277204,0.0474,0.0083,1.0306,1.032
91.305289396,0.0431,0.0197,1.0147,1.016
91.30838805,0.0243,-0.0173,0.9938,0.994
91.331495588,0.0221,-0.0252,1.0029,1.003
91.332678934,0.0244,-0.0318,1.0212,1.022
91.337797819,0.0294,-0.0061,1.0145,1.015
91.347829088,0.0363,0.0082,1.0268,1.027
91.357783473,0.0403,0.0191,1.0246,1.026
91.36773478,0.0293,-0.0150,1.0162,1.017
91.378401127,0.0264,-0.0243,1.0169,1.018
91.388406088,0.0257,-0.0309,1.0151,1.016
91.398173627,0.0246,-0.0050,1.0116,1.012
91.408347473,0.0567,0.0228,1.0699,1.072
91.422531973,0.0509,0.0183,1.0454,1.047
91.456452896,0.0227,-0.0178,1.0167,1.017
91.45764205,0.0241,-0.0257,1.0224,1.023
91.458498357,0.0247,-0.0263,1.0255,1.026
91.45919205,0.0442,0.0116,1.0348,1.036
91.468139357,0.0353,0.0114,1.0153,1.016
91.479110934,0.0390,0.0114,1.0222,1.023
91.487789857,0.0341,-0.0211,1.0379,1.039
91.497898203,0.0313,-0.0233,1.0454,1.046
91.507903819,0.0198,-0.0209,1.0311,1.031
91.522169511,0.0426,0.0078,1.0421,1.043
91.549495626,0.0518,0.0261,1.0508,1.052
91.551051242,0.0476,0.0066,1.0422,1.043
91.551966857,0.0402,-0.0173,1.0432,1.044
91.558014588,0.0373,-0.0239,1.0436,1.044
91.56819528,0.0392,-0.0062,1.0409,1.042
91.578843319,0.0500,0.0133,1.0521,1.053
91.588281665,0.0557,0.0292,1.0553,1.057
91.597881165,0.0557,0.0292,1.0553,1.057
91.608139203,0.0026,-0.0239,0.9635,0.964
91.623151357,0.0170,-0.0286,1.0039,1.004
91.653802357,0.0171,-0.0363,1.0161,1.017
91.65513178,0.0128,-0.0137,1.0036,1.004
91.655958242,0.0198,0.0010,0.9974,0.998
91.657855088,0.0363,0.0123,0.9991,1.000
91.667884511,0.0203,-0.0183,0.9881,0.988
91.678975626,0.0222,-0.0282,1.0012,1.002
91.687928665,0.0150,-0.0354,1.0024,1.003
91.697923088,0.0292,-0.0029,1.0079,1.008
91.70802328,0.0341,0.0076,1.0229,1.024
91.722568626,0.0299,0.0092,0.9953,0.996
91.759033972,0.0197,-0.0243,1.0004,1.001
91.760623126,0.0255,-0.0252,1.0159,1.017
91.761964857,0.0187,-0.0314,1.0197,1.020
91.762852088,0.0300,0.0021,1.0130,1.013
91.770308319,0.0307,0.0090,1.0134,1.014
91.781476819,0.0324,0.0054,1.0076,1.008
91.787998088,0.0242,-0.0269,1.0108,1.011
91.804408049,0.0287,-0.0248,1.0296,1.030
91.807926934,0.0343,-0.0178,1.0470,1.048
91.825206626,0.0388,0.0060,1.0339,1.035
91.828432588,0.0403,0.0154,1.0178,1.019
91.838101703,0.0318,-0.0049,0.9975,0.998
91.848360357,0.0264,-0.0219,1.0150,1.016
91.857887972,0.0204,-0.0330,1.0179,1.019
91.867735819,0.0204,-0.0149,1.0282,1.028
91.877684703,0.0397,0.0082,1.0357,1.037
91.887682549,0.0479,0.0214,1.0321,1.033
91.900243434,0.0404,-0.0018,1.0268,1.028
91.907706472,0.0033,-0.0391,0.9766,0.977
91.917979011,0.0132,-0.0379,1.0048,1.006
91.927688588,0.0227,-0.0116,1.0069,1.007
91.937990126,0.0311,0.0055,1.0131,1.014
91.947820549,0.0424,0.0188,1.0179,1.019
91.957902626,0.0281,-0.0147,1.0123,1.013
91.967784165,0.0272,-0.0250,1.0192,1.020
91.978874242,0.0333,-0.0270,1.0362,1.037
91.988125049,0.0366,-0.0021,1.0256,1.026
92.007171972,0.0439,0.0133,1.0414,1.042
92.012533626,0.0288,0.0103,1.0006,1.001
92.039193588,0.0173,-0.0247,0.9954,0.996
92.040691588,0.0215,-0.0220,1.0199,1.020
92.04161128,0.0281,-0.0265,1.0355,1.036
92.050632703,0.0533,0.0151,1.0635,1.065
92.057943165,0.0437,0.0142,1.0295,1.031
92.067920203,0.0552,0.0183,1.0461,1.048
92.079449626,0.0393,-0.0147,1.0482,1.049
92.088048665,0.0313,-0.0263,1.0356,1.036
92.105427741,0.0299,-0.0205,1.0374,1.038
92.10806278,0.0330,0.0026,1.0137,1.014
92.132277511,0.0396,0.0153,1.0123,1.013
92.133607203,0.0409,0.0012,1.0170,1.018
92.137863857,0.0333,-0.0210,1.0277,1.028
92.147819972,0.0286,-0.0297,1.0319,1.033
92.157850626,0.0325,-0.0086,1.0423,1.043
92.167938818,0.0496,0.0128,1.0477,1.049
92.177979972,0.0453,0.0230,1.0289,1.030
92.187814203,0.0396,-0.0018,1.0289,1.030
92.201661318,0.0300,-0.0235,1.0324,1.033
92.207901511,0.0315,-0.0248,1.0494,1.050
92.217662049,0.0344,-0.0079,1.0346,1.035
92.227909895,0.0299,0.0072,1.0147,1.015
92.237797626,0.0478,0.0210,1.0261,1.027
92.248345703,0.0458,-0.0053,1.0334,1.034
92.258223511,0.0458,-0.0053,1.0444,1.045
92.268204934,0.0419,-0.0178,1.0444,1.045
92.278074626,0.0276,-0.0327,1.0212,1.022
92.288109011,0.0300,-0.0015,1.0119,1.012
92.308246626,0.0346,0.0059,1.0145,1.015
92.310128972,0.0461,0.0165,1.0188,1.020
92.336646895,0.0299,-0.0176,1.0183,1.019
92.338081549,0.0279,-0.0228,1.0189,1.020
92.338930011,0.0258,-0.0287,1.0256,1.026
92.348393511,0.0468,0.0088,1.0376,1.039
92.35788978,0.0629,0.0194,1.0577,1.060
92.367796126,0.0541,0.0143,1.0356,1.037
92.377891972,0.0434,-0.0161,1.0414,1.042
92.38804778,0.0330,-0.0260,1.0340,1.035
92.40784101,0.0327,-0.0184,1.0337,1.034
92.409649934,0.0424,0.0049,1.0341,1.035
92.436780587,0.0375,0.0144,1.0217,1.022
92.438400126,0.0409,0.0016,1.0212,1.022
92.439350472,0.0337,-0.0215,1.0332,1.034
92.448280857,0.0348,-0.0253,1.0423,1.043
92.45808851,0.0333,-0.0111,1.0398,1.040
92.468216972,0.0446,0.0136,1.0445,1.046
92.478366741,0.0591,0.0303,1.0566,1.059
92.487937434,0.0574,0.0068,1.0563,1.058
92.506257164,0.0402,-0.0189,1.0400,1.041
92.507965664,0.0282,-0.0316,1.0239,1.025
92.533584318,0.0216,-0.0132,1.0103,1.011
92.534537395,0.0344,0.0079,1.0152,1.016
92.537635164,0.0362,0.0154,1.0064,1.007
92.547733087,0.0307,-0.0104,1.0208,1.021
92.557741626,0.0368,-0.0194,1.0351,1.036
92.567540549,0.0418,-0.0232,1.0537,1.055
92.577582203,0.0421,0.0056,1.0390,1.040
92.588023203,0.0577,0.0159,1.0549,1.057
92.602554895,0.0601,0.0210,1.0480,1.050
92.607709433,0.0557,-0.0087,1.0674,1.069
92.619064972,0.0424,-0.0150,1.0480,1.049
92.627660933,0.0326,-0.0246,1.0346,1.035
92.637711203,0.0393,0.0043,1.0238,1.025
92.647773087,0.0408,0.0133,1.0201,1.021
92.657891818,0.0376,0.0075,1.0116,1.012
92.66773128,0.0338,-0.0203,1.0271,1.028
92.677910972,0.0369,-0.0227,1.0384,1.039
92.687861933,0.0337,-0.0186,1.0330,1.034
92.703598395,0.0332,0.0027,1.0144,1.015
92.707943895,0.0636,0.0300,1.0583,1.061
92.722740856,0.0534,0.0061,1.0338,1.035
92.727749087,0.0221,-0.0255,0.9992,1.000
92.737830203,0.0338,-0.0281,1.0412,1.042
92.748373626,0.0286,-0.0120,1.0219,1.022
92.757712087,0.0294,0.0056,1.0080,1.008
92.767689741,0.0393,0.0172,1.0102,1.011
92.777701549,0.0321,-0.0061,1.0014,1.002
92.78771101,0.0272,-0.0257,1.0092,1.010
92.804360856,0.0252,-0.0302,1.0150,1.016
92.80792351,0.0248,-0.0084,1.0021,1.002
92.821620395,0.0310,0.0076,1.0094,1.010
92.827728202,0.0342,0.0177,1.0006,1.001
92.837848741,0.0384,-0.0105,1.0305,1.031
92.848987087,0.0330,-0.0194,1.0276,1.028
92.857715664,0.0188,-0.0302,1.0148,1.015
92.867798241,0.0324,0.0022,1.0222,1.023
92.877784856,0.0357,0.0094,1.0307,1.031
92.887708741,0.0515,0.0175,1.0436,1.045
92.905127664,0.0409,-0.0166,1.0422,1.043
92.908018664,0.0330,-0.0199,1.0349,1.036
92.924078356,0.0160,-0.0319,1.0053,1.006
92.927852279,0.0160,-0.0319,1.0053,1.006
92.937809049,0.0237,0.0007,1.0059,1.006
92.949378664,0.0308,0.0105,1.0087,1.009
92.957622895,0.0364,0.0054,1.0086,1.009
92.968106049,0.0298,-0.0215,1.0208,1.021
92.977510356,0.0315,-0.0290,1.0302,1.031
92.987523433,0.0370,-0.0153,1.0420,1.043
93.002414702,0.0430,0.0071,1.0390,1.040
93.007628587,0.0517,0.0232,1.0359,1.037
93.017647972,0.0490,0.0020,1.0411,1.042
93.027967818,0.0387,-0.0184,1.0428,1.044
93.037704164,0.0325,-0.0265,1.0399,1.041
93.049178395,0.0226,-0.0098,1.0252,1.026
93.05787751,0.0204,-0.0011,0.9957,0.996
93.067782895,0.0365,0.0150,1.0008,1.002
93.077894318,0.0374,-0.0083,1.0224,1.023
93.087832395,0.0326,-0.0224,1.0169,1.018
93.108149856,0.0279,-0.0266,1.0285,1.029
93.109708472,0.0292,-0.0029,1.0181,1.019
93.134528972,0.0335,0.0122,1.0260,1.027
93.135903202,0.0415,0.0169,1.0201,1.021
93.13792151,0.0366,-0.0156,1.0287,1.029
93.147901279,0.0353,-0.0197,1.0311,1.032
93.157808933,0.0341,-0.0287,1.0356,1.037
93.167922241,0.0402,0.0060,1.0300,1.031
93.178050471,0.0362,0.0065,1.0119,1.013
93.187839741,0.0413,0.0109,1.0192,1.020
93.198061548,0.0373,-0.0193,1.0334,1.034
93.207656664,0.0397,-0.0216,1.0462,1.047
93.22229251,0.0308,-0.0226,1.0256,1.026
93.227601702,0.0387,0.0061,1.0174,1.018
93.237623818,0.0425,0.0159,1.0137,1.015
93.247893741,0.0448,0.0033,1.0186,1.020
93.257700779,0.0370,-0.0203,1.0348,1.036
93.267930241,0.0321,-0.0290,1.0357,1.037
93.278117856,0.0281,-0.0099,1.0351,1.036
93.288029664,0.0397,0.0060,1.0334,1.034
93.298180279,0.0402,0.0200,1.0233,1.024
93.309114164,0.0440,-0.0042,1.0322,1.033
93.336875779,0.0390,-0.0198,1.0409,1.042
93.338379125,0.0265,-0.0308,1.0302,1.031
93.339091894,0.0332,-0.0060,1.0339,1.034
93.349170356,0.0380,0.0114,1.0283,1.029
93.357961856,0.0429,0.0186,1.0189,1.020
93.368071356,0.0308,-0.0167,1.0140,1.015
93.377911125,0.0197,-0.0292,1.0073,1.008
93.387757317,0.0177,-0.0333,1.0130,1.014
93.398350471,0.0305,-0.0029,1.0178,1.018
93.412139779,0.0292,0.0086,1.0058,1.006
93.446512664,0.0381,0.0109,1.0125,1.013
93.448633433,0.0266,-0.0189,1.0191,1.020
93.449994356,0.0308,-0.0206,1.0396,1.040
93.451301356,0.0293,-0.0222,1.0394,1.040
93.457840933,0.0397,0.0110,1.0323,1.033
93.469073433,0.0437,0.0147,1.0216,1.023
93.477922779,0.0343,0.0040,1.0015,1.002
93.48785274,0.0188,-0.0288,1.0013,1.002
93.498031164,0.0235,-0.0279,1.0262,1.027
93.508595087,0.0586,-0.0002,1.0863,1.088
93.537098202,0.0452,0.0097,1.0422,1.043
93.538550664,0.0439,0.0189,1.0222,1.023
93.53935301,0.0442,-0.0009,1.0317,1.033
93.548022625,0.0364,-0.0193,1.0340,1.035
93.557985394,0.0316,-0.0300,1.0425,1.043
93.567836317,0.0388,-0.0031,1.0439,1.045
93.577923317,0.0481,0.0100,1.0572,1.058
93.588258317,0.0518,0.0264,1.0460,1.048
93.598253048,0.0518,0.0264,1.0460,1.048
93.612198125,0.0611,-0.0016,1.0686,1.070
93.647173163,0.0423,-0.0177,1.0475,1.048
93.648593587,0.0329,-0.0283,1.0398,1.041
93.650281471,0.0340,-0.0006,1.0271,1.028
93.651307317,0.0392,0.0121,1.0261,1.027
93.658732548,0.0432,0.0150,1.0225,1.024
93.669842702,0.0311,-0.0169,1.0290,1.030
93.678012394,0.0274,-0.0287,1.0246,1.025
93.687823471,0.0253,-0.0271,1.0284,1.029
93.697984279,0.0305,0.0015,1.0172,1.018
93.711148317,0.0420,0.0139,1.0254,1.026
93.73485924,0.0281,0.0026,0.9962,0.997
93.736138317,0.0310,-0.0205,1.0305,1.031
93.737832894,0.0402,-0.0170,1.0572,1.058
93.74779824,0.0304,-0.0161,1.0399,1.040
93.757797317,0.0398,0.0087,1.0312,1.032
93.768052471,0.0368,0.0155,1.0238,1.025
93.777941433,0.0445,0.0056,1.0332,1.034
93.788053933,0.0324,-0.0215,1.0362,1.037
93.798187202,0.0407,-0.0195,1.0591,1.060
93.809537548,0.0341,-0.0071,1.0415,1.042
93.836050663,0.0377,0.0095,1.0401,1.041
93.837435086,0.0483,0.0258,1.0355,1.037
93.838870317,0.0542,0.0005,1.0473,1.049
93.847895817,0.0355,-0.0178,1.0360,1.037
93.858127817,0.0297,-0.0309,1.0337,1.035
93.869171663,0.0336,0.0005,1.0276,1.028
93.877986009,0.0305,0.0082,1.0125,1.013
93.887937933,0.0462,0.0198,1.0229,1.024
93.897970394,0.0307,-0.0176,1.0192,1.020
93.910147932,0.0286,-0.0214,1.0285,1.029
93.938322625,0.0257,-0.0270,1.0285,1.029
93.939725163,0.0305,0.0001,1.0156,1.016
93.940946932,0.0330,0.0073,1.0073,1.008
93.947909894,0.0399,0.0078,1.0202,1.021
93.957806779,0.0462,-0.0133,1.0471,1.048
93.968644625,0.0429,-0.0227,1.0484,1.050
93.977812586,0.0318,-0.0167,1.0393,1.040
93.987815509,0.0388,0.0048,1.0208,1.022
93.998235702,0.0500,0.0213,1.0367,1.038
94.012410586,0.0540,0.0076,1.0418,1.043
94.048683009,0.0489,-0.0178,1.0498,1.051
94.051343202,0.0379,-0.0227,1.0505,1.051
94.052263548,0.0360,-0.0087,1.0465,1.047
94.053031086,0.0408,0.0131,1.0425,1.043
94.059985317,0.0506,0.0263,1.0379,1.039
94.071304548,0.0387,-0.0053,1.0195,1.020
94.07780824,0.0359,-0.0208,1.0360,1.037
94.087900009,0.0167,-0.0354,1.0147,1.015
94.098001663,0.0247,-0.0100,1.0157,1.016
94.118387625,0.0434,0.0127,1.0334,1.034
94.120667702,0.0463,0.0188,1.0213,1.023
94.128206509,0.0385,-0.0137,1.0311,1.032
94.146846163,0.0371,-0.0189,1.0393,1.040
94.148906317,0.0354,-0.0280,1.0426,1.044
94.158548971,0.0432,0.0071,1.0354,1.036
94.170084971,0.0478,0.0106,1.0310,1.032
94.177984009,0.0535,0.0155,1.0345,1.036
94.187670163,0.0410,-0.0169,1.0400,1.041
94.197798394,0.0309,-0.0248,1.0234,1.024
94.207804702,0.0233,-0.0232,1.0089,1.009
94.224483855,0.0364,0.0033,1.0108,1.011
94.227639394,0.0470,0.0183,1.0301,1.031
94.237561317,0.0332,-0.0028,1.0039,1.004
94.247678701,0.0359,-0.0202,1.0225,1.023
94.257701548,0.0359,-0.0202,1.0225,1.023
94.269193855,0.0294,-0.0283,1.0282,1.029
94.277660509,0.0169,-0.0191,1.0030,1.003
94.287657932,-0.0005,-0.0137,0.9462,0.946
94.297620432,0.0166,0.0086,0.9736,0.974
94.307690855,0.0357,-0.0089,1.0059,1.007
94.331809432,0.0348,-0.0205,1.0318,1.033
94.333246471,0.0266,-0.0320,1.0267,1.028
94.343392086,0.0441,0.0027,1.0598,1.061
94.348048432,0.0469,0.0160,1.0511,1.052
94.357857548,0.0420,0.0151,1.0152,1.016
94.368865471,0.0288,-0.0161,1.0162,1.017
94.377866701,0.0239,-0.0281,1.0180,1.019
94.393991855,0.0268,-0.0272,1.0262,1.027
94.397978855,0.0395,0.0055,1.0276,1.028
94.418033971,0.0440,0.0145,1.0227,1.024
94.419596432,0.0451,0.0126,1.0233,1.024
94.428405432,0.0310,-0.0206,1.0258,1.027
94.437929009,0.0341,-0.0236,1.0366,1.037
94.447989163,0.0155,-0.0263,1.0164,1.017
94.457761971,0.0182,-0.0017,0.9941,0.994
94.468103624,0.0354,0.0132,1.0195,1.020
94.478118124,0.0393,0.0055,1.0238,1.025
94.496934509,0.0307,-0.0259,1.0283,1.029
94.498845394,0.0235,-0.0291,1.0322,1.033
94.53044224,0.0291,-0.0154,1.0328,1.033
94.531637586,0.0387,0.0086,1.0313,1.032
94.532453317,0.0450,0.0238,1.0288,1.030
94.54173724,0.0401,-0.0076,1.0142,1.015
94.547847394,0.0178,-0.0282,0.9992,1.000
94.557872124,0.0279,-0.0314,1.0365,1.037
94.569232663,0.0360,-0.0023,1.0352,1.036
94.577770817,0.0281,0.0044,1.0150,1.015
94.597727509,0.0347,0.0172,1.0172,1.018
94.599425547,0.0329,-0.0160,1.0254,1.026
94.622796547,0.0271,-0.0225,1.0323,1.033
94.624093586,0.0268,-0.0294,1.0311,1.032
94.627978509,0.0395,0.0046,1.0326,1.033
94.637795124,0.0409,0.0127,1.0250,1.026
94.648152817,0.0403,0.0068,1.0177,1.018
94.658126663,0.0285,-0.0194,1.0229,1.023
94.668055624,0.0313,-0.0270,1.0323,1.033
94.678025355,0.0232,-0.0221,1.0229,1.023
94.698411624,0.0399,0.0071,1.0348,1.036
94.700238855,0.0333,0.0132,1.0126,1.013
94.725699663,0.0302,-0.0038,0.9965,0.997
94.727065355,0.0257,-0.0250,1.0090,1.010
94.72840174,0.0374,-0.0235,1.0453,1.046
94.737936547,0.0424,-0.0033,1.0626,1.063
94.748029701,0.0401,0.0121,1.0465,1.047
94.757856278,0.0355,0.0208,1.0234,1.024
94.767982009,0.0371,-0.0054,1.0170,1.018
94.77782697,0.0277,-0.0264,1.0230,1.024
94.798273086,0.0349,-0.0265,1.0473,1.048
94.799926509,0.0386,-0.0018,1.0273,1.028
94.822740086,0.0264,0.0062,1.0014,1.002
94.823935201,0.0291,0.0098,1.0001,1.001
94.827893663,0.0248,-0.0192,1.0151,1.016
94.837840855,0.0343,-0.0200,1.0324,1.033
94.847833701,0.0220,-0.0315,1.0068,1.008
94.857868624,0.0395,0.0055,1.0279,1.029
94.867855316,0.0465,0.0131,1.0351,1.036
94.87804597,0.0492,0.0149,1.0362,1.038
94.898278009,0.0265,-0.0253,1.0240,1.025
94.899978432,0.0293,-0.0275,1.0366,1.037
94.930460124,0.0204,-0.0228,1.0234,1.024
94.93167247,0.0370,0.0056,1.0170,1.018
94.932579932,0.0370,0.0056,1.0170,1.018
94.941921816,0.0446,0.0165,1.0197,1.021
94.947918355,0.0428,-0.0017,1.0116,1.012
94.958043201,0.0407,-0.0214,1.0309,1.032
94.968063547,0.0314,-0.0280,1.0390,1.040
94.978114778,0.0269,-0.0094,1.0285,1.029
94.998527009,0.0337,0.0048,1.0233,1.024
95.000188239,0.0432,0.0216,1.0213,1.022
95.022391047,0.0418,-0.0120,1.0140,1.015
95.023823124,0.0252,-0.0271,1.0123,1.013
95.027924432,0.0222,-0.0342,1.0164,1.017
95.038058086,0.0296,-0.0040,1.0174,1.018
95.048165355,0.0380,0.0118,1.0268,1.028
95.057810624,0.0512,0.0176,1.0284,1.030
95.068013662,0.0324,-0.0186,1.0188,1.019
95.078228932,0.0299,-0.0241,1.0267,1.027
95.098791624,0.0354,-0.0197,1.0416,1.042
95.100575162,0.0359,0.0046,1.0222,1.023
95.126392201,0.0325,0.0132,1.0028,1.003
95.127952085,0.0425,0.0081,1.0166,1.017
95.128902778,0.0279,-0.0202,1.0188,1.019
95.138407739,0.0333,-0.0246,1.0279,1.029
95.147900316,0.0158,-0.0230,1.0059,1.006
95.157943778,0.0311,0.0059,1.0128,1.013
95.168168393,0.0403,0.0161,1.0174,1.018
95.178043932,0.0343,-0.0020,1.0109,1.012
95.199457355,0.0265,-0.0288,1.0102,1.011
95.201293393,0.0193,-0.0313,1.0196,1.020
95.228484508,0.0261,-0.0106,1.0243,1.025
95.229765585,0.0348,0.0097,1.0241,1.025
95.230915047,0.0440,0.0200,1.0258,1.027
95.239630162,0.0373,-0.0105,1.0186,1.019
95.247801508,0.0263,-0.0248,1.0183,1.019
95.257816085,0.0269,-0.0308,1.0293,1.030
95.268012624,0.0348,-0.0004,1.0249,1.025
95.27776997,0.0399,0.0116,1.0304,1.031
95.295184585,0.0409,0.0155,1.0183,1.019
95.297913778,0.0311,-0.0204,1.0223,1.023
95.314853239,0.0285,-0.0246,1.0251,1.026
95.317981624,0.0244,-0.0286,1.0157,1.016
95.327791008,0.0369,0.0042,1.0191,1.020
95.33856947,0.0447,0.0142,1.0191,1.020
95.347508201,0.0442,0.0056,1.0208,1.022
95.357917085,0.0376,-0.0216,1.0337,1.035
95.367539624,0.0349,-0.0249,1.0417,1.043
95.377440662,0.0206,-0.0150,1.0245,1.025
95.391981047,0.0354,0.0037,1.0230,1.024
95.397750931,0.0344,0.0147,1.0019,1.003
95.407929547,0.0436,-0.0056,1.0225,1.023
95.417649316,0.0415,-0.0192,1.0339,1.035
95.427776008,0.0622,-0.0123,1.0896,1.091
95.439006431,0.0093,-0.0147,0.9844,0.985
95.447790047,0.0264,0.0042,1.0042,1.005
95.457818354,0.0253,0.0100,0.9916,0.992
95.467863508,0.0318,-0.0178,1.0129,1.014
95.478190701,0.0322,-0.0249,1.0280,1.029
95.499940624,0.0331,-0.0236,1.0533,1.054
95.501682508,0.0613,0.0122,1.0745,1.076
95.531069931,0.0752,0.0327,1.0928,1.096
95.532361239,0.0632,0.0203,1.0652,1.067
95.533212739,0.0357,-0.0159,1.0471,1.048
95.542501239,0.0391,-0.0209,1.0506,1.052
95.548056547,0.0376,-0.0162,1.0425,1.043
95.557877008,0.0370,0.0068,1.0239,1.025
95.568207393,0.0442,0.0138,1.0148,1.016
95.578101124,0.0547,0.0049,1.0312,1.033
95.599978854,0.0410,-0.0217,1.0296,1.031
95.601722201,0.0314,-0.0275,1.0240,1.025
95.6370027,0.0314,-0.0275,1.0240,1.025
95.638646239,0.0122,-0.0205,0.9927,0.993
95.639544624,0.0271,0.0050,1.0116,1.012
95.640313585,0.0292,0.0106,0.9944,0.995
95.648104893,0.0311,-0.0104,1.0120,1.013
95.658146085,0.0181,-0.0292,1.0042,1.005
95.668009508,0.0193,-0.0321,1.0189,1.020
95.6780382,0.0304,0.0017,1.0256,1.026
95.689414739,0.0424,0.0115,1.0301,1.031
95.703023816,0.0501,0.0198,1.0273,1.029
95.729789585,0.0387,-0.0175,1.0280,1.029
95.731226123,0.0241,-0.0254,1.0153,1.016
95.731958739,0.0336,-0.0242,1.0340,1.035
95.737916623,0.0493,0.0107,1.0399,1.041
95.747864393,0.0450,0.0173,1.0279,1.029
95.757764316,0.0419,0.0097,1.0167,1.018
95.7679317,0.0316,-0.0211,1.0273,1.028
95.777738085,0.0297,-0.0244,1.0361,1.037
95.789038085,0.0349,-0.0137,1.0409,1.042
95.802423085,0.0358,0.0045,1.0232,1.024
95.832822816,0.0412,0.0191,1.0179,1.019
95.834131431,0.0326,-0.0090,1.0034,1.004
95.835002277,0.0194,-0.0276,0.9999,1.001
95.838136777,0.0268,-0.0319,1.0180,1.019
95.848143277,0.0299,-0.0078,1.0279,1.028
95.858551662,0.0429,0.0136,1.0319,1.033
95.867924239,0.0486,0.0239,1.0288,1.030
95.87783397,0.0362,-0.0094,1.0261,1.027
95.888535585,0.0399,-0.0183,1.0390,1.040
95.899068085,0.0296,-0.0276,1.0271,1.028
95.926591623,0.0342,0.0022,1.0224,1.023
95.928478546,0.0517,0.0200,1.0444,1.046
95.929464008,0.0498,0.0175,1.0316,1.033
95.938032469,0.0425,-0.0138,1.0389,1.040
95.947982777,0.0404,-0.0225,1.0433,1.044
95.958188123,0.0357,-0.0195,1.0343,1.035
95.967953585,0.0391,0.0035,1.0133,1.014
95.978014162,0.0474,0.0200,1.0335,1.035
95.987984123,0.0573,0.0097,1.0443,1.046
96.001125969,0.0342,-0.0228,1.0246,1.025
96.028952969,0.0215,-0.0314,1.0144,1.015
96.030219431,0.0370,-0.0093,1.0432,1.044
96.031016623,0.0509,0.0170,1.0537,1.055
96.038000931,0.0474,0.0236,1.0301,1.031
96.047831777,0.0357,-0.0049,1.0170,1.018
96.058020085,0.0302,-0.0239,1.0179,1.019
96.067918392,0.0255,-0.0302,1.0221,1.023
96.077741585,0.0327,-0.0032,1.0262,1.027
96.088085585,0.0387,0.0126,1.0221,1.023
96.0977747,0.0417,0.0193,1.0177,1.019
96.113682354,0.0225,-0.0203,1.0061,1.007
96.117862239,0.0211,-0.0265,1.0124,1.013
96.145914123,0.0227,-0.0290,1.0222,1.023
96.147086508,0.0340,0.0051,1.0164,1.017
96.148249008,0.0360,0.0131,1.0173,1.018
96.158672123,0.0533,0.0150,1.0387,1.040
96.167780623,0.0369,-0.0205,1.0302,1.031
96.177807277,0.0277,-0.0261,1.0268,1.028
96.187979008,0.0320,-0.0177,1.0359,1.037
96.197822431,0.0498,0.0109,1.0431,1.044
96.218645354,0.0509,0.0237,1.0365,1.038
96.220446085,0.0492,-0.0018,1.0359,1.037
96.246837008,0.0363,-0.0211,1.0338,1.035
96.248393508,0.0338,-0.0318,1.0409,1.042
96.249316777,0.0442,0.0011,1.0643,1.065
96.258354931,0.0625,0.0195,1.0798,1.082
96.267939969,0.0625,0.0195,1.0798,1.082
96.277868931,0.0548,0.0260,1.0475,1.049
96.287899392,0.0385,-0.0107,1.0359,1.037
96.297747585,0.0320,-0.0210,1.0459,1.047
96.313674969,0.0250,-0.0297,1.0276,1.028
